text,label
axie infinity as of the moment,1
so investing money and expecting something in return is called greed gotcha,1
you know what you guys are funny because how do you expect some money in return because of a game lol,1
for the 12th time sir think,1
thats right hub ensures that gamers are properly remunerated through its well defined and structured smart contracts and gamified systems for the more info click,1
tell me abt it more,1
daily quest dies before weekly quest arrivesning but promisesnnu need to do like pokemon and find a way to use slp in the game not decrease the rewards every month,1
not really sir its your role as a manager to motivatednurture them to be resilent in times of dilemmas i am a manager of 40 scholars but no one leave my scholarship since then i know these numbers are small compared to yours but scholars are scholars,1
but they say its not their fault they say is ours is easy to blame others instead of blame themselves when they saw that increase of minting they could try to do events they could try to give another use of slp they could try to do more stuff before this situation,1
i was hoping there are more excitement in the end after releasing the land just for all not only in high ranking but also the lowprofile,1
for 11th time sir think,1
well you cant please everybody i actually like this update even though im a manager myself ill just get competitive axies more axies for higher energy and keep my top ranking scholars this will weed out scholars who are not really into the game,1
hope you consider this i am suggesting that you adjust the rewards of slp on the 1k mmr and below this will hit hard our scholarships program i know that we as a manager have to buy decent axies for our scholars but small time managers cant afford this kind of axies,1
why dont we remove skymavis and give this game to another dev game own by community rightavis clearly cant manage this game give it to more professional devaka,1
you should have said from the beginning you dont care about slp value and how much scholars would earn and happy if slp continue to decline so would have understood your position that you are happy for all the bad things i would have get it you know,1
so the bots made the 31b oversupply,1
without a base the piramid will not standthat base like to play also,1
pls enlighten me the purpose of the update if the issue is minting then its nonsense the word play to earn is nonsense itself good morning,1
