,text,label
3280,not really sir its your role as a manager to motivatednurture them to be resilent in times of dilemmas i am a manager of 40 scholars but no one leave my scholarship since then i know these numbers are small compared to yours but scholars are scholars,3
3281,but they say its not their fault they say is ours is easy to blame others instead of blame themselves when they saw that increase of minting they could try to do events they could try to give another use of slp they could try to do more stuff before this situation,3
3282,i was hoping there are more excitement in the end after releasing the land just for all not only in high ranking but also the lowprofile,3
3283,for 11th time sir think,3
3284,well you cant please everybody i actually like this update even though im a manager myself ill just get competitive axies more axies for higher energy and keep my top ranking scholars this will weed out scholars who are not really into the game,3
3285,hope you consider this i am suggesting that you adjust the rewards of slp on the 1k mmr and below this will hit hard our scholarships program i know that we as a manager have to buy decent axies for our scholars but small time managers cant afford this kind of axies,3
3286,why dont we remove skymavis and give this game to another dev game own by community rightavis clearly cant manage this game give it to more professional devaka,3
3287,you should have said from the beginning you dont care about slp value and how much scholars would earn and happy if slp continue to decline so would have understood your position that you are happy for all the bad things i would have get it you know,3
3288,so the bots made the 31b oversupply,3
3289,without a base the piramid will not standthat base like to play also,3
3290,pls enlighten me the purpose of the update if the issue is minting then its nonsense the word play to earn is nonsense itself good morning,3
3291,ok got it if after few months this idea does not work then what should u do decrease more slp from arena mood lolnur thinking is not decisive firstly clear out this and clearly said this to community we were fail to handle growth,3
3292,when is seson 20 going to be launched till then millions of new slp will be created every day,3
3293,that was a major factor sky mavis have stated this multiple times,3
3294,you are not understanding what i am saying i never said pve it self was a problem the people who gamed the system and create bot farms to mindlessly farmed pve was the issue skymavis already stated that they did not account for people botting which caused pve slp minting,3
3295,are we going to act like 31b slp isnt still left on the market i guess this is a start but release some burn mechanisms jesus,3
3296,where can we post something that can reach the devs something like a input like they say they have from the communityd like to share something about improvements with slp in the future that can have a bit of a bad impact,3
3297,nope it was months slp farming of real players if bots account for 10 player base then it is not even majority and 10 or 250k bots is actually huge,3
3298,axie will go down in history as a pioneer that was killed by mis management you had a good run,3
3299,8 a month you kidding cant you hold the slp,3
3300,you realize that top 100110k and top 1000160k get the same value of axs based on your allocations right,3
3301,so as of now the earning part of p2e in axie is just the axs season rewards brilliant plan worse than gods unchained,3
3302,upon reading i only understand this nnwhy bother were not a community we will do whatever we want your suggestions doesnt matter at all,3
3303,did you really like your own comments,3
3304,it should go up im not a prophet go and study some trading and economics,3
