text,label
is there any compensation for axie level so it wouldnt go to waste,0
too much axs rewards on leaderboardnd it to top 700k instead of 300k only,0
why cant i acces to market place can any1 help on this please,0
it is pay to play in the beginning you need to buy axie to play,0
an aggressive response over a regular sentencenndid i hit your nerve are you currently on your period man,0
microaxs has been around for a long time and i believe it will also be the currency for loot or transactions in land its just for ease less decimal places to deal with,0
no if they do it how can the piramid work,0
how many slp average team could grind now,0
this is my speculation for current land development progress nn land ui n pve n upgrading materials n axie upgrade amp powerups n cosmetics and emoticonsn chatbox n sdk n gameplay,0
so min reward is 0288 axs around 19,0
did u free the bird,0
no way origin will be released on season 30,0
show ur username hahaha boi,0
what else do you need im still higher than you with those axies that have been nerfed,0
every card and axie has its own strengths and weaknesses,0
to reduce slp getting minted,0
they did invest to have a good axie and they have the skills to reach it though,0
in dailies the highest 1 could earn with lowclass axie is 90110 but now since the adventure is gone do u think it wont go higher of course it will because of rankingnnnow do u think this will update will help mint slower but the truth is it will mint more than what u remov,0
can you give more axs to the lower brackets so that they can breed more axies using their nerfed axies the anxiety you give everytime the nerf of axies will make breeders discouraged by giving them small amount of axs hearusaxie,0
indeed 200 million per mint even entire world treasuries cant mint that much,0
bulwark vs snail shell still has bug stun only applies after the bulwark axie hit the snail shell axie on its turn stun was not applied on the bulwark axies 1st card,0
how can i earn from this i got the adventure role i supposed to do adventure,0
sthefu and play the game,0
because of your axie players attack points much higher than me,0
top 1001300000 kindly compute again,0
ia there will be card balancing for this season,0
i dont want to play the arena for gods sake hayop kayo mga creators of axie,0
this is not a p2e anymore instead it turned into win to earn and winning is not necessarily easy nor time effective not everyone is enjoying arena some of us just like the good ol grinding of adventure where you just take it easy and dont stress adios,0
watch project demo on binance liven,0
are you a troll you asked the same thing yesterday slp is unlimited and players already know that why are you asking for info that is in the whitepaper cant you read,0
they announced there will be no update until end of ss21,0
hahahhaa sino ba naman nagsabi na mag invest k sa axie your loss kung ayaw mo mag arena,0
thats why you need to be more competitive,0
whats your thoughts about price,0
its a game utility token and thats not how this works at all lol,0
ow i just mentioned the crazy thing is i am facing aquas and just now plant carrot just hit me with a critnts are fine they were meant to do that but those low morale ones their insanely lucky,0
it is a game that is still in beta where its developers are in trial and error so that it maintains its economy its a longterm project,0
now i can give this chad the works 247,0
burning will come in origin doesnt make sense increasing slp req for breeding when no one doesnt want to breed cause of axie prices,0
when will season 20 start,0
maybe its too much work for lazy devs better reduce the rewards its less coding,0
if dev scare about bot farmingnwhy not lock the arena and daily quest featurenand then unlocking after win 10 or 20 mmr matchni think its fair enough for everyone,0
heres your screenshot for more options like dark mode please visit,0
how does a piramid scheme works,0
the problem with this if they removed axs for breeding 3600 slp only for breeding reqt for 07 then slp pumped breeding doesnt make sense because of higher price separate burning mechanism and increase utility of floor axies will make an impact imo,0
can players still get the bonus slp in ruin 21 and ruin 36,0
thanks for the invite we will just try and live by the new changes no need to listen for me i will be getting the same message,0
rofl well ur not wrong,0
balance the shuffle of the card,0
as always puttin the burden to the players and investors pathetica will always hit you harder,0
give the community hope by giving dailyweekly updatescharts on the effect of this painfully massive slp issuance reductionnni want to see this mintburn gap slowly close everyday makes the sacrifice less painful,0
reduce award of top ranker of axs tokenand create burning procedure of slp and transaction fee of slp in ronin wallet,0
you need burn mechanics 1st of all,0
from full game to a mini game oh my developmemt seems backward lol,0
why dont used slp to buy axies,0
maybe if we use slp to buy axie the burning maybe too fast hahaha just maybe,0
season 20 changes the team i used to be 2k mmr now cant go beyond 900mmr bcz ur damn nerfs,0
they dont care and jihoz just bought a meta reptile which he buffed,0
they need to re adjust breeding fees as itll be impossible to breed once the new pve slp rewards kick in,0
make it fair the game mechanic need to be changed and the power of some cards how can be fair to kill an axis with 2 cards also consider to give the player all the cards from the start of the game,0
to be competitive or for the investors to invest more money squeezing out more money from 3rd world countries huh nice,0
the slp on adv was forced by the player when 70 of the slp are farmed in pve and most of them are bot its quite obvious you want free money without the consequence behind it,0
why would they do that are they going to earn from that,0
for what you never listen,0
follow to get your nftairdrop nthe world first nftasagame people exchange swap and collect to play the dao puzzle game series discord to play and win huge prize,0
the main reason people are upset is because they either use the slp utility token as their livelihood or have a low tolerance to risk when investingning axie infinity now because the quick cash grab is ending is a mistake as their will be more ways then one to earn ron,0
